StartTime,EndTime,HydroPowerProduction
17/03/2023 19:01,17/03/2023 19:01,1319.7
17/03/2023 19:04,17/03/2023 19:04,1239.1
17/03/2023 19:07,17/03/2023 19:07,1165
17/03/2023 19:10,17/03/2023 19:10,1125
17/03/2023 19:13,17/03/2023 19:13,1128.8
17/03/2023 19:16,17/03/2023 19:16,1130.5
17/03/2023 19:19,17/03/2023 19:19,1097.8
17/03/2023 19:22,17/03/2023 19:22,1079.5
17/03/2023 19:25,17/03/2023 19:25,1064.2
17/03/2023 19:28,17/03/2023 19:28,1081
17/03/2023 19:31,17/03/2023 19:31,1091
17/03/2023 19:34,17/03/2023 19:34,1086.7
17/03/2023 19:37,17/03/2023 19:37,1086.3
17/03/2023 19:40,17/03/2023 19:40,1072.8
17/03/2023 19:43,17/03/2023 19:43,1068.3
17/03/2023 19:46,17/03/2023 19:46,1080.7
17/03/2023 19:49,17/03/2023 19:49,1105.3
17/03/2023 19:52,17/03/2023 19:52,1103.4
17/03/2023 19:55,17/03/2023 19:55,1112.7
17/03/2023 19:58,17/03/2023 19:58,1107
17/03/2023 20:01,17/03/2023 20:01,1096.8
17/03/2023 20:04,17/03/2023 20:04,1057.3
17/03/2023 20:07,17/03/2023 20:07,1036.3
17/03/2023 20:10,17/03/2023 20:10,1041.8
17/03/2023 20:13,17/03/2023 20:13,1044
17/03/2023 20:16,17/03/2023 20:16,1051.5
17/03/2023 20:19,17/03/2023 20:19,1053.3
17/03/2023 20:22,17/03/2023 20:22,1066.7
17/03/2023 20:25,17/03/2023 20:25,1073.5
17/03/2023 20:28,17/03/2023 20:28,1058
17/03/2023 20:31,17/03/2023 20:31,1063.5
17/03/2023 20:34,17/03/2023 20:34,1055.8
17/03/2023 20:37,17/03/2023 20:37,1041.5
17/03/2023 20:40,17/03/2023 20:40,1030.7
17/03/2023 20:43,17/03/2023 20:43,1030
17/03/2023 20:46,17/03/2023 20:46,1012.2
17/03/2023 20:49,17/03/2023 20:49,1010.5
17/03/2023 20:52,17/03/2023 20:52,1018.2
17/03/2023 20:55,17/03/2023 20:55,1017
17/03/2023 20:58,17/03/2023 20:58,1043.3
17/03/2023 21:01,17/03/2023 21:01,1016.9
17/03/2023 21:04,17/03/2023 21:04,978.19
17/03/2023 21:07,17/03/2023 21:07,951.35
17/03/2023 21:10,17/03/2023 21:10,944.34
17/03/2023 21:13,17/03/2023 21:13,937.67
17/03/2023 21:16,17/03/2023 21:16,914
17/03/2023 21:19,17/03/2023 21:19,915.51
17/03/2023 21:22,17/03/2023 21:22,896.51
17/03/2023 21:25,17/03/2023 21:25,896.51
17/03/2023 21:28,17/03/2023 21:28,885.5
17/03/2023 21:31,17/03/2023 21:31,884.49
17/03/2023 21:34,17/03/2023 21:34,887.51
17/03/2023 21:37,17/03/2023 21:37,884.34
17/03/2023 21:40,17/03/2023 21:40,882.66
17/03/2023 21:43,17/03/2023 21:43,874.67
17/03/2023 21:46,17/03/2023 21:46,869.01
17/03/2023 21:49,17/03/2023 21:49,866.84
17/03/2023 21:52,17/03/2023 21:52,861.67
17/03/2023 21:55,17/03/2023 21:55,846.51
17/03/2023 21:58,17/03/2023 21:58,821.06
17/03/2023 22:01,17/03/2023 22:01,824.02
17/03/2023 22:04,17/03/2023 22:04,863.83
17/03/2023 22:07,17/03/2023 22:07,859.66
17/03/2023 22:10,17/03/2023 22:10,853.67
17/03/2023 22:13,17/03/2023 22:13,855
17/03/2023 22:16,17/03/2023 22:16,855.97
17/03/2023 22:19,17/03/2023 22:19,859.5
17/03/2023 22:22,17/03/2023 22:22,858.67
17/03/2023 22:25,17/03/2023 22:25,854.66
17/03/2023 22:28,17/03/2023 22:28,848.17
17/03/2023 22:31,17/03/2023 22:31,860.98
17/03/2023 22:34,17/03/2023 22:34,848.17
17/03/2023 22:37,17/03/2023 22:37,844.17
17/03/2023 22:40,17/03/2023 22:40,834.01
17/03/2023 22:43,17/03/2023 22:43,829.34
17/03/2023 22:46,17/03/2023 22:46,827.33
17/03/2023 22:49,17/03/2023 22:49,822.01
17/03/2023 22:52,17/03/2023 22:52,813.67
17/03/2023 22:55,17/03/2023 22:55,802.02
17/03/2023 22:58,17/03/2023 22:58,792.68
17/03/2023 23:01,17/03/2023 23:01,799.67
17/03/2023 23:04,17/03/2023 23:04,827.32
17/03/2023 23:07,17/03/2023 23:07,835.67
17/03/2023 23:10,17/03/2023 23:10,857.83
17/03/2023 23:13,17/03/2023 23:13,846.68
17/03/2023 23:16,17/03/2023 23:16,850.83
17/03/2023 23:19,17/03/2023 23:19,845.83
17/03/2023 23:22,17/03/2023 23:22,844.81
17/03/2023 23:25,17/03/2023 23:25,854.33
17/03/2023 23:28,17/03/2023 23:28,856.31
17/03/2023 23:31,17/03/2023 23:31,870.84
17/03/2023 23:34,17/03/2023 23:34,876.17
17/03/2023 23:37,17/03/2023 23:37,867.84
17/03/2023 23:40,17/03/2023 23:40,865.34
17/03/2023 23:43,17/03/2023 23:43,856.52
17/03/2023 23:46,17/03/2023 23:46,847
17/03/2023 23:49,17/03/2023 23:49,860.33
17/03/2023 23:52,17/03/2023 23:52,847.5
17/03/2023 23:55,17/03/2023 23:55,840.34
17/03/2023 23:58,17/03/2023 23:58,843.51
18/03/2023 00:01,18/03/2023 00:01,806.51
18/03/2023 00:04,18/03/2023 00:04,798.51
18/03/2023 00:07,18/03/2023 00:07,820.33
18/03/2023 00:10,18/03/2023 00:10,826.34
18/03/2023 00:13,18/03/2023 00:13,820.83
18/03/2023 00:16,18/03/2023 00:16,834.31
18/03/2023 00:19,18/03/2023 00:19,832.83
18/03/2023 00:22,18/03/2023 00:22,837.84
18/03/2023 00:25,18/03/2023 00:25,821.84
18/03/2023 00:28,18/03/2023 00:28,814.83
18/03/2023 00:31,18/03/2023 00:31,809.67
18/03/2023 00:34,18/03/2023 00:34,822.67
18/03/2023 00:37,18/03/2023 00:37,822.34
18/03/2023 00:40,18/03/2023 00:40,821.84
18/03/2023 00:43,18/03/2023 00:43,830.16
18/03/2023 00:46,18/03/2023 00:46,827.17
18/03/2023 00:49,18/03/2023 00:49,837.85
18/03/2023 00:52,18/03/2023 00:52,840.83
18/03/2023 00:55,18/03/2023 00:55,837.34
18/03/2023 00:58,18/03/2023 00:58,839.81
18/03/2023 01:01,18/03/2023 01:01,822.68
18/03/2023 01:04,18/03/2023 01:04,835.34
18/03/2023 01:07,18/03/2023 01:07,833.84
18/03/2023 01:10,18/03/2023 01:10,837.67
18/03/2023 01:13,18/03/2023 01:13,834.16
18/03/2023 01:16,18/03/2023 01:16,840
18/03/2023 01:19,18/03/2023 01:19,849.5
18/03/2023 01:22,18/03/2023 01:22,845.17
18/03/2023 01:25,18/03/2023 01:25,840.16
18/03/2023 01:28,18/03/2023 01:28,827.18
18/03/2023 01:31,18/03/2023 01:31,807.84
18/03/2023 01:34,18/03/2023 01:34,807
18/03/2023 01:37,18/03/2023 01:37,801.83
18/03/2023 01:40,18/03/2023 01:40,802.67
18/03/2023 01:43,18/03/2023 01:43,803.5
18/03/2023 01:46,18/03/2023 01:46,808.5
18/03/2023 01:49,18/03/2023 01:49,816.99
18/03/2023 01:52,18/03/2023 01:52,813.16
18/03/2023 01:55,18/03/2023 01:55,818
18/03/2023 01:58,18/03/2023 01:58,835.44
18/03/2023 02:01,18/03/2023 02:01,881.31
18/03/2023 02:04,18/03/2023 02:04,895.66
18/03/2023 02:07,18/03/2023 02:07,896.33
18/03/2023 02:10,18/03/2023 02:10,909.33
18/03/2023 02:13,18/03/2023 02:13,915.16
18/03/2023 02:16,18/03/2023 02:16,916.83
18/03/2023 02:19,18/03/2023 02:19,922.33
18/03/2023 02:22,18/03/2023 02:22,928.5
18/03/2023 02:25,18/03/2023 02:25,920.02
18/03/2023 02:28,18/03/2023 02:28,928.67
18/03/2023 02:31,18/03/2023 02:31,913.17
18/03/2023 02:34,18/03/2023 02:34,913.17
18/03/2023 02:37,18/03/2023 02:37,916.5
18/03/2023 02:40,18/03/2023 02:40,912
18/03/2023 02:43,18/03/2023 02:43,901.51
18/03/2023 02:46,18/03/2023 02:46,897
18/03/2023 02:49,18/03/2023 02:49,884.67
18/03/2023 02:52,18/03/2023 02:52,881.66
18/03/2023 02:55,18/03/2023 02:55,877.33
18/03/2023 02:58,18/03/2023 02:58,877.18
18/03/2023 03:01,18/03/2023 03:01,861.84
18/03/2023 03:04,18/03/2023 03:04,862.33
18/03/2023 03:07,18/03/2023 03:07,845
18/03/2023 03:10,18/03/2023 03:10,835.66
18/03/2023 03:13,18/03/2023 03:13,827.67
18/03/2023 03:16,18/03/2023 03:16,836.66
18/03/2023 03:19,18/03/2023 03:19,836.5
18/03/2023 03:22,18/03/2023 03:22,844.66
18/03/2023 03:25,18/03/2023 03:25,835.84
18/03/2023 03:28,18/03/2023 03:28,836.33
18/03/2023 03:31,18/03/2023 03:31,828.67
18/03/2023 03:34,18/03/2023 03:34,832.34
18/03/2023 03:37,18/03/2023 03:37,834.5
18/03/2023 03:40,18/03/2023 03:40,824.17
18/03/2023 03:43,18/03/2023 03:43,821.5
18/03/2023 03:46,18/03/2023 03:46,829.83
18/03/2023 03:49,18/03/2023 03:49,832.17
18/03/2023 03:52,18/03/2023 03:52,826.33
18/03/2023 03:55,18/03/2023 03:55,827.49
18/03/2023 03:58,18/03/2023 03:58,825.33
18/03/2023 04:01,18/03/2023 04:01,786.84
18/03/2023 04:04,18/03/2023 04:04,769.02
18/03/2023 04:07,18/03/2023 04:07,764.83
18/03/2023 04:10,18/03/2023 04:10,758.67
18/03/2023 04:13,18/03/2023 04:13,764.33
18/03/2023 04:16,18/03/2023 04:16,761.34
18/03/2023 04:19,18/03/2023 04:19,754.5
18/03/2023 04:22,18/03/2023 04:22,762.82
18/03/2023 04:25,18/03/2023 04:25,754.99
18/03/2023 04:28,18/03/2023 04:28,753.15
18/03/2023 04:31,18/03/2023 04:31,738.02
18/03/2023 04:34,18/03/2023 04:34,742.33
18/03/2023 04:37,18/03/2023 04:37,734.18
18/03/2023 04:40,18/03/2023 04:40,726.34
18/03/2023 04:43,18/03/2023 04:43,739.49
18/03/2023 04:46,18/03/2023 04:46,736
18/03/2023 04:49,18/03/2023 04:49,740.83
18/03/2023 04:52,18/03/2023 04:52,732.5
18/03/2023 04:55,18/03/2023 04:55,730.34
18/03/2023 04:58,18/03/2023 04:58,730.17
18/03/2023 05:01,18/03/2023 05:01,706.18
18/03/2023 05:04,18/03/2023 05:04,686.01
18/03/2023 05:07,18/03/2023 05:07,685.33
18/03/2023 05:10,18/03/2023 05:10,681.33
18/03/2023 05:13,18/03/2023 05:13,688.65
18/03/2023 05:16,18/03/2023 05:16,685.83
18/03/2023 05:19,18/03/2023 05:19,694.16
18/03/2023 05:22,18/03/2023 05:22,704
18/03/2023 05:25,18/03/2023 05:25,705.66
18/03/2023 05:28,18/03/2023 05:28,707.18
18/03/2023 05:31,18/03/2023 05:31,700.17
18/03/2023 05:34,18/03/2023 05:34,694.51
18/03/2023 05:37,18/03/2023 05:37,689.17
18/03/2023 05:40,18/03/2023 05:40,698.14
18/03/2023 05:43,18/03/2023 05:43,692.68
18/03/2023 05:46,18/03/2023 05:46,700.33
18/03/2023 05:49,18/03/2023 05:49,716.15
18/03/2023 05:52,18/03/2023 05:52,712
18/03/2023 05:55,18/03/2023 05:55,724.82
18/03/2023 05:58,18/03/2023 05:58,736.32
18/03/2023 06:01,18/03/2023 06:01,748.17
18/03/2023 06:04,18/03/2023 06:04,738.67
18/03/2023 06:07,18/03/2023 06:07,758.17
18/03/2023 06:10,18/03/2023 06:10,765.33
18/03/2023 06:13,18/03/2023 06:13,774.83
18/03/2023 06:16,18/03/2023 06:16,764.67
18/03/2023 06:19,18/03/2023 06:19,763.32
18/03/2023 06:22,18/03/2023 06:22,761.34
18/03/2023 06:25,18/03/2023 06:25,765
18/03/2023 06:28,18/03/2023 06:28,760
18/03/2023 06:31,18/03/2023 06:31,782.33
18/03/2023 06:34,18/03/2023 06:34,791.17
18/03/2023 06:37,18/03/2023 06:37,810.66
18/03/2023 06:40,18/03/2023 06:40,808.83
18/03/2023 06:43,18/03/2023 06:43,813.32
18/03/2023 06:46,18/03/2023 06:46,809.36
18/03/2023 06:49,18/03/2023 06:49,807.83
18/03/2023 06:52,18/03/2023 06:52,787.19
18/03/2023 06:55,18/03/2023 06:55,789.33
18/03/2023 06:58,18/03/2023 06:58,788.17
18/03/2023 07:01,18/03/2023 07:01,794.5
18/03/2023 07:04,18/03/2023 07:04,785.18
18/03/2023 07:07,18/03/2023 07:07,776.18
18/03/2023 07:10,18/03/2023 07:10,772.13
18/03/2023 07:13,18/03/2023 07:13,798
18/03/2023 07:16,18/03/2023 07:16,810.13
18/03/2023 07:19,18/03/2023 07:19,823.83
18/03/2023 07:22,18/03/2023 07:22,826.66
18/03/2023 07:25,18/03/2023 07:25,823.5
18/03/2023 07:28,18/03/2023 07:28,830.83
18/03/2023 07:31,18/03/2023 07:31,834.5
18/03/2023 07:34,18/03/2023 07:34,843.67
18/03/2023 07:37,18/03/2023 07:37,849.66
18/03/2023 07:40,18/03/2023 07:40,856.17
18/03/2023 07:43,18/03/2023 07:43,859.67
18/03/2023 07:46,18/03/2023 07:46,863
18/03/2023 07:49,18/03/2023 07:49,870
18/03/2023 07:52,18/03/2023 07:52,871.32
18/03/2023 07:55,18/03/2023 07:55,879.5
18/03/2023 07:58,18/03/2023 07:58,902.33
18/03/2023 08:01,18/03/2023 08:01,902.68
18/03/2023 08:04,18/03/2023 08:04,906.15
18/03/2023 08:07,18/03/2023 08:07,942.33
18/03/2023 08:10,18/03/2023 08:10,903.51
18/03/2023 08:13,18/03/2023 08:13,885.5
18/03/2023 08:16,18/03/2023 08:16,838.19
18/03/2023 08:19,18/03/2023 08:19,834
18/03/2023 08:22,18/03/2023 08:22,814.18
18/03/2023 08:25,18/03/2023 08:25,819.65
18/03/2023 08:28,18/03/2023 08:28,816.01
18/03/2023 08:31,18/03/2023 08:31,827.17
18/03/2023 08:34,18/03/2023 08:34,850.5
18/03/2023 08:37,18/03/2023 08:37,866.99
18/03/2023 08:40,18/03/2023 08:40,876.5
18/03/2023 08:43,18/03/2023 08:43,876.85
18/03/2023 08:46,18/03/2023 08:46,881
18/03/2023 08:49,18/03/2023 08:49,870.5
18/03/2023 08:52,18/03/2023 08:52,865.66
18/03/2023 08:55,18/03/2023 08:55,866
18/03/2023 08:58,18/03/2023 08:58,877.99
18/03/2023 09:01,18/03/2023 09:01,866.17
18/03/2023 09:04,18/03/2023 09:04,844.83
18/03/2023 09:07,18/03/2023 09:07,853.99
18/03/2023 09:10,18/03/2023 09:10,870.64
18/03/2023 09:13,18/03/2023 09:13,883.49
18/03/2023 09:16,18/03/2023 09:16,912.33
18/03/2023 09:19,18/03/2023 09:19,924.5
18/03/2023 09:22,18/03/2023 09:22,917.66
18/03/2023 09:25,18/03/2023 09:25,912.83
18/03/2023 09:28,18/03/2023 09:28,908.18
18/03/2023 09:31,18/03/2023 09:31,907.33
18/03/2023 09:34,18/03/2023 09:34,914.67
18/03/2023 09:37,18/03/2023 09:37,910.5
18/03/2023 09:40,18/03/2023 09:40,923.16
18/03/2023 09:43,18/03/2023 09:43,944
18/03/2023 09:46,18/03/2023 09:46,957.16
18/03/2023 09:49,18/03/2023 09:49,972.15
18/03/2023 09:52,18/03/2023 09:52,974.01
18/03/2023 09:55,18/03/2023 09:55,982.62
18/03/2023 09:58,18/03/2023 09:58,976.84
18/03/2023 10:01,18/03/2023 10:01,940.34
18/03/2023 10:04,18/03/2023 10:04,911.51
18/03/2023 10:07,18/03/2023 10:07,913.33
18/03/2023 10:10,18/03/2023 10:10,931.82
18/03/2023 10:13,18/03/2023 10:13,939.82
18/03/2023 10:16,18/03/2023 10:16,955.34
18/03/2023 10:19,18/03/2023 10:19,956.33
18/03/2023 10:22,18/03/2023 10:22,947.83
18/03/2023 10:25,18/03/2023 10:25,969.12
18/03/2023 10:28,18/03/2023 10:28,989.99
18/03/2023 10:31,18/03/2023 10:31,990.66
18/03/2023 10:34,18/03/2023 10:34,990.33
18/03/2023 10:37,18/03/2023 10:37,1000.5
18/03/2023 10:40,18/03/2023 10:40,1018.5
18/03/2023 10:43,18/03/2023 10:43,1016.2
18/03/2023 10:46,18/03/2023 10:46,1035.7
18/03/2023 10:49,18/03/2023 10:49,1049.3
18/03/2023 10:52,18/03/2023 10:52,1056.8
18/03/2023 10:55,18/03/2023 10:55,1045.8
18/03/2023 10:58,18/03/2023 10:58,1043.3
18/03/2023 11:01,18/03/2023 11:01,1024.4
18/03/2023 11:04,18/03/2023 11:04,1051.3
18/03/2023 11:07,18/03/2023 11:07,1036.5
18/03/2023 11:10,18/03/2023 11:10,1017.8
18/03/2023 11:13,18/03/2023 11:13,1039.5
18/03/2023 11:16,18/03/2023 11:16,1041.5
18/03/2023 11:19,18/03/2023 11:19,1046.2
18/03/2023 11:22,18/03/2023 11:22,1058.3
18/03/2023 11:25,18/03/2023 11:25,1060.2
18/03/2023 11:28,18/03/2023 11:28,1058.3
18/03/2023 11:31,18/03/2023 11:31,1066
18/03/2023 11:34,18/03/2023 11:34,1071.5
18/03/2023 11:37,18/03/2023 11:37,1076
18/03/2023 11:40,18/03/2023 11:40,1087.8
18/03/2023 11:43,18/03/2023 11:43,1089.7
18/03/2023 11:46,18/03/2023 11:46,1079.8
18/03/2023 11:49,18/03/2023 11:49,1112.7
18/03/2023 11:52,18/03/2023 11:52,1129
18/03/2023 11:55,18/03/2023 11:55,1127.2
18/03/2023 11:58,18/03/2023 11:58,1108.8
18/03/2023 12:01,18/03/2023 12:01,1067.5
18/03/2023 12:04,18/03/2023 12:04,1062.3
18/03/2023 12:07,18/03/2023 12:07,1065
18/03/2023 12:10,18/03/2023 12:10,1070.2
18/03/2023 12:13,18/03/2023 12:13,1087.8
18/03/2023 12:16,18/03/2023 12:16,1117.7
18/03/2023 12:19,18/03/2023 12:19,1099.2
18/03/2023 12:22,18/03/2023 12:22,1094.3
18/03/2023 12:25,18/03/2023 12:25,1090.7
18/03/2023 12:28,18/03/2023 12:28,1091.5
18/03/2023 12:31,18/03/2023 12:31,1101.5
18/03/2023 12:34,18/03/2023 12:34,1071.2
18/03/2023 12:37,18/03/2023 12:37,1049.2
18/03/2023 12:40,18/03/2023 12:40,1048.3
18/03/2023 12:43,18/03/2023 12:43,1045.2
18/03/2023 12:46,18/03/2023 12:46,1039
18/03/2023 12:49,18/03/2023 12:49,1072.3
18/03/2023 12:52,18/03/2023 12:52,1080.7
18/03/2023 12:55,18/03/2023 12:55,1082
18/03/2023 12:58,18/03/2023 12:58,1069.5
18/03/2023 13:01,18/03/2023 13:01,1056.9
18/03/2023 13:04,18/03/2023 13:04,1075.7
18/03/2023 13:07,18/03/2023 13:07,1065.7
18/03/2023 13:10,18/03/2023 13:10,1073.7
18/03/2023 13:13,18/03/2023 13:13,1089.8
18/03/2023 13:16,18/03/2023 13:16,1090.7
18/03/2023 13:19,18/03/2023 13:19,1111.8
18/03/2023 13:22,18/03/2023 13:22,1127.7
18/03/2023 13:25,18/03/2023 13:25,1141
18/03/2023 13:28,18/03/2023 13:28,1128.3
18/03/2023 13:31,18/03/2023 13:31,1112.5
18/03/2023 13:34,18/03/2023 13:34,1097.2
18/03/2023 13:37,18/03/2023 13:37,1075.2
18/03/2023 13:40,18/03/2023 13:40,1072.5
18/03/2023 13:43,18/03/2023 13:43,1060.8
18/03/2023 13:46,18/03/2023 13:46,1057.2
18/03/2023 13:49,18/03/2023 13:49,1048.4
18/03/2023 13:52,18/03/2023 13:52,1065.7
18/03/2023 13:55,18/03/2023 13:55,1048.2
18/03/2023 13:58,18/03/2023 13:58,1045.7
18/03/2023 14:01,18/03/2023 14:01,1014.2
18/03/2023 14:04,18/03/2023 14:04,1023.5
18/03/2023 14:07,18/03/2023 14:07,1020.3
18/03/2023 14:10,18/03/2023 14:10,1067.7
18/03/2023 14:13,18/03/2023 14:13,1077
18/03/2023 14:16,18/03/2023 14:16,1100
18/03/2023 14:19,18/03/2023 14:19,1113
18/03/2023 14:22,18/03/2023 14:22,1117.7
18/03/2023 14:25,18/03/2023 14:25,1121.3
18/03/2023 14:28,18/03/2023 14:28,1126.8
18/03/2023 14:31,18/03/2023 14:31,1130.2
18/03/2023 14:34,18/03/2023 14:34,1117.3
18/03/2023 14:37,18/03/2023 14:37,1108.7
18/03/2023 14:40,18/03/2023 14:40,1106.8
18/03/2023 14:43,18/03/2023 14:43,1091.3
18/03/2023 14:46,18/03/2023 14:46,1080.3
18/03/2023 14:49,18/03/2023 14:49,1045.5
18/03/2023 14:52,18/03/2023 14:52,1064
18/03/2023 14:55,18/03/2023 14:55,1068
18/03/2023 14:58,18/03/2023 14:58,1078.2
18/03/2023 15:01,18/03/2023 15:01,1078.7
18/03/2023 15:04,18/03/2023 15:04,1098.2
18/03/2023 15:07,18/03/2023 15:07,1108
18/03/2023 15:10,18/03/2023 15:10,1115.8
18/03/2023 15:13,18/03/2023 15:13,1102.2
18/03/2023 15:16,18/03/2023 15:16,1102.2
18/03/2023 15:19,18/03/2023 15:19,1095.3
18/03/2023 15:22,18/03/2023 15:22,1094
18/03/2023 15:25,18/03/2023 15:25,1092.7
18/03/2023 15:28,18/03/2023 15:28,1105.5
18/03/2023 15:31,18/03/2023 15:31,1106.1
18/03/2023 15:34,18/03/2023 15:34,1099.7
18/03/2023 15:37,18/03/2023 15:37,1097.2
18/03/2023 15:40,18/03/2023 15:40,1126.2
18/03/2023 15:43,18/03/2023 15:43,1125.2
18/03/2023 15:46,18/03/2023 15:46,1113
18/03/2023 15:49,18/03/2023 15:49,1095.2
18/03/2023 15:52,18/03/2023 15:52,1121
18/03/2023 15:55,18/03/2023 15:55,1132.2
18/03/2023 15:58,18/03/2023 15:58,1152.2
18/03/2023 16:01,18/03/2023 16:01,1173
18/03/2023 16:04,18/03/2023 16:04,1211.5
18/03/2023 16:07,18/03/2023 16:07,1239.5
18/03/2023 16:10,18/03/2023 16:10,1269.5
18/03/2023 16:13,18/03/2023 16:13,1299
18/03/2023 16:16,18/03/2023 16:16,1329.2
18/03/2023 16:19,18/03/2023 16:19,1358.8
18/03/2023 16:22,18/03/2023 16:22,1364.2
18/03/2023 16:25,18/03/2023 16:25,1353.5
18/03/2023 16:28,18/03/2023 16:28,1339.5
18/03/2023 16:31,18/03/2023 16:31,1350.3
18/03/2023 16:34,18/03/2023 16:34,1331.7
18/03/2023 16:37,18/03/2023 16:37,1317.2
18/03/2023 16:40,18/03/2023 16:40,1329.7
18/03/2023 16:43,18/03/2023 16:43,1322.7
18/03/2023 16:46,18/03/2023 16:46,1313.7
18/03/2023 16:49,18/03/2023 16:49,1309.7
18/03/2023 16:52,18/03/2023 16:52,1323.2
18/03/2023 16:55,18/03/2023 16:55,1361.1
18/03/2023 16:58,18/03/2023 16:58,1380.9
18/03/2023 17:01,18/03/2023 17:01,1426.6
18/03/2023 17:04,18/03/2023 17:04,1371.3
18/03/2023 17:07,18/03/2023 17:07,1397
18/03/2023 17:10,18/03/2023 17:10,1413.7
18/03/2023 17:13,18/03/2023 17:13,1420
18/03/2023 17:16,18/03/2023 17:16,1441.8
18/03/2023 17:19,18/03/2023 17:19,1404
18/03/2023 17:22,18/03/2023 17:22,1385.1
18/03/2023 17:25,18/03/2023 17:25,1365.4
18/03/2023 17:28,18/03/2023 17:28,1362.7
18/03/2023 17:31,18/03/2023 17:31,1350
18/03/2023 17:34,18/03/2023 17:34,1274.4
18/03/2023 17:37,18/03/2023 17:37,1281.3
18/03/2023 17:40,18/03/2023 17:40,1296.7
18/03/2023 17:43,18/03/2023 17:43,1298.5
18/03/2023 17:46,18/03/2023 17:46,1291.3
18/03/2023 17:49,18/03/2023 17:49,1232
18/03/2023 17:52,18/03/2023 17:52,1239
18/03/2023 17:55,18/03/2023 17:55,1253.5
18/03/2023 17:58,18/03/2023 17:58,1260.8
18/03/2023 18:01,18/03/2023 18:01,1300.5
18/03/2023 18:04,18/03/2023 18:04,1281.5
18/03/2023 18:07,18/03/2023 18:07,1297
18/03/2023 18:10,18/03/2023 18:10,1299.8
18/03/2023 18:13,18/03/2023 18:13,1318.3
18/03/2023 18:16,18/03/2023 18:16,1325
18/03/2023 18:19,18/03/2023 18:19,1326.2
18/03/2023 18:22,18/03/2023 18:22,1307.7
18/03/2023 18:25,18/03/2023 18:25,1327.5
18/03/2023 18:28,18/03/2023 18:28,1330
18/03/2023 18:31,18/03/2023 18:31,1337.3
18/03/2023 18:34,18/03/2023 18:34,1335.5
18/03/2023 18:37,18/03/2023 18:37,1322.3
18/03/2023 18:40,18/03/2023 18:40,1329.2
18/03/2023 18:43,18/03/2023 18:43,1327.7
18/03/2023 18:46,18/03/2023 18:46,1330.7
18/03/2023 18:49,18/03/2023 18:49,1328
18/03/2023 18:52,18/03/2023 18:52,1330.7
18/03/2023 18:55,18/03/2023 18:55,1329.3
18/03/2023 18:58,18/03/2023 18:58,1324.2
18/03/2023 19:01,18/03/2023 19:01,1334.5
18/03/2023 19:04,18/03/2023 19:04,1300
18/03/2023 19:07,18/03/2023 19:07,1286.3
18/03/2023 19:10,18/03/2023 19:10,1274
18/03/2023 19:13,18/03/2023 19:13,1270.5
18/03/2023 19:16,18/03/2023 19:16,1278.5
18/03/2023 19:19,18/03/2023 19:19,1293.8
18/03/2023 19:22,18/03/2023 19:22,1310.7
18/03/2023 19:25,18/03/2023 19:25,1338
18/03/2023 19:28,18/03/2023 19:28,1362.2
18/03/2023 19:31,18/03/2023 19:31,1373
18/03/2023 19:34,18/03/2023 19:34,1380.5
18/03/2023 19:37,18/03/2023 19:37,1408.3
18/03/2023 19:40,18/03/2023 19:40,1456
18/03/2023 19:43,18/03/2023 19:43,1460
18/03/2023 19:46,18/03/2023 19:46,1467.8
18/03/2023 19:49,18/03/2023 19:49,1432.7
18/03/2023 19:52,18/03/2023 19:52,1442.2
18/03/2023 19:55,18/03/2023 19:55,1437
18/03/2023 19:58,18/03/2023 19:58,1415.5
18/03/2023 20:01,18/03/2023 20:01,1414.7
18/03/2023 20:04,18/03/2023 20:04,1370.5
18/03/2023 20:07,18/03/2023 20:07,1398.3
18/03/2023 20:10,18/03/2023 20:10,1409.2
18/03/2023 20:13,18/03/2023 20:13,1450.9
18/03/2023 20:16,18/03/2023 20:16,1457.2
18/03/2023 20:19,18/03/2023 20:19,1460
18/03/2023 20:22,18/03/2023 20:22,1454.8
18/03/2023 20:25,18/03/2023 20:25,1455.2
18/03/2023 20:28,18/03/2023 20:28,1466.7
18/03/2023 20:31,18/03/2023 20:31,1459
18/03/2023 20:34,18/03/2023 20:34,1489
18/03/2023 20:37,18/03/2023 20:37,1484.2
18/03/2023 20:40,18/03/2023 20:40,1496.7
18/03/2023 20:43,18/03/2023 20:43,1505.5
18/03/2023 20:46,18/03/2023 20:46,1503.2
18/03/2023 20:49,18/03/2023 20:49,1495.7
18/03/2023 20:52,18/03/2023 20:52,1489.7
18/03/2023 20:55,18/03/2023 20:55,1492
18/03/2023 20:58,18/03/2023 20:58,1476.3
18/03/2023 21:01,18/03/2023 21:01,1456.2
18/03/2023 21:04,18/03/2023 21:04,1456
18/03/2023 21:07,18/03/2023 21:07,1453.8
18/03/2023 21:10,18/03/2023 21:10,1453.8
18/03/2023 21:13,18/03/2023 21:13,1438.5
18/03/2023 21:16,18/03/2023 21:16,1447.5
18/03/2023 21:19,18/03/2023 21:19,1454.8
18/03/2023 21:22,18/03/2023 21:22,1454.7
18/03/2023 21:25,18/03/2023 21:25,1449.7
18/03/2023 21:28,18/03/2023 21:28,1444
18/03/2023 21:31,18/03/2023 21:31,1443.2
18/03/2023 21:34,18/03/2023 21:34,1433.2
18/03/2023 21:37,18/03/2023 21:37,1420.5
